task	subject	sentence_id	mean_a1	mean_a2	mean_b1	mean_b2	mean_g1	mean_g2	mean_t1	mean_t2
TSR	YAG	1	0.6999868157180732	0.7992781728160057	1.0326526714025144	1.2966208298808504	1.1356661453328944	3.387265189399742	1.3986657749970461	0.9711267034304754
TSR	YAG	1	0.6345419840067378	0.7089370866840206	1.0423318002717075	1.194328639600762	1.027503727562575	4.118950297510331	1.368455818260829	0.9564604211868019
TSR	YAG	1	0.7180063578724266	0.7031450547040229	1.0797556479835562	1.3242843568866982	1.0025689369223834	4.761649912701462	1.3926824633517696	0.9668827497045392
TSR	YAG	1	0.6441746351378267	0.7648291499069002	0.9756350786386178	1.1552732944862685	1.0156989438331554	2.1565362060589153	1.2304004990810067	0.7981382118661725
TSR	YAG	1	0.6379867047690632	0.7690436184809243	0.9940940410493461	1.2126090033462404	1.0746912404931994	3.0235723548463564	1.341646277051529	0.9229595087449516
TSR	YAG	1	0.565200394246587	0.6942781408954183	0.9610170406920778	1.1174199352513254	0.9511524275191569	3.4756894375622385	1.2479436533049066	0.8276830479659056
TSR	YAG	1	0.6224679518721135	0.7146904159663812	0.8940896068960765	1.0816898272200053	0.8626541787314062	1.1642057224300504	1.0301449247526622	0.5711771130954355
TSR	YAG	1	0.637311370890927	0.7713011427600625	0.9076140673405931	1.0705207266686574	0.9472005799941586	2.137173584083207	1.134142044713727	0.7467706216402128
TSR	YAG	1	0.5850039941780322	0.699414087222268	0.9942163606856471	1.1628320756420585	0.9656795640537178	3.854309622779955	1.287014113037551	0.8512482443042612
TSR	YAG	1	0.6965794172370837	0.6968183964693807	1.0513920892010251	1.3050307492345423	1.0712055065113781	4.167259030025891	1.3787453645096963	0.9652922999089109
TSR	YAG	1	0.41066182872458296	0.4083678819989895	0.4271800956289599	0.47951012502291734	0.40324411720774195	0.5781770669119962	0.4864711777741938	0.39188292319345697
TSR	YAG	1	0.4699493670418437	0.3522332806350382	0.4917984908285037	0.6140191373088772	0.5018297917970432	1.9866287700291392	0.5724849539435476	0.5013512429611809
TSR	YAG	1	0.6945504556184523	0.7980781611477133	0.8309930654822996	0.919388305614083	0.7863812946473644	1.1040706593938252	0.9349718932323965	0.735251746456907
TSR	YAG	1	0.5797543844878416	0.7180350528571914	0.770912988236498	0.9219612698284045	0.8195289350367286	1.962008585726789	1.0264554129313845	0.6652386517088962
TSR	YAG	1	0.5965565630189752	0.6633498211303129	0.9018791914031604	1.0555675555208885	0.9046129324259718	3.0917887948624925	1.1574962337042427	0.90108725223757
TSR	YAG	1	0.5076180295928172	0.5243309391152381	0.5122268760019948	0.554613315032985	0.4822549647597492	0.6487148880194501	0.6005169528100306	0.5220624009098558
TSR	YAG	1	0.9762067806291171	0.7570193701305729	1.0631736126240448	1.320655262214034	1.054851564680026	4.500951138448023	1.1885811915730307	1.093303136826559
TSR	YAG	1	0.378364902482089	0.38895995871475547	0.4493690479092711	0.5431517173720837	0.4285068804810393	0.5797649907947181	0.5560192766865627	0.41190519873074394
TSR	YAG	1	0.7945441854580856	0.7763268769170184	0.9343404450281665	1.1682603112512877	0.9751132344384188	1.2357948834043193	1.0138019903367974	0.8363478305970146
TSR	YAG	1	0.5747415985572732	0.6700724555785128	0.797968480706549	0.9208541598937502	0.7865370658904541	2.1205065161342542	0.983746537748232	0.7498771568946677
TSR	YAG	1	0.5431269620191721	0.5732197920994185	0.5947011086730711	0.6962697286942702	0.5679025112874407	1.017309862016676	0.759187993367684	0.5677956682466937
TSR	YAG	1	0.6139215602651145	0.8572433008663949	0.8309818961683325	0.9670542988342987	0.8588745175746889	1.100993495987416	1.0995227273268613	0.7731967501597853
TSR	YAG	1	0.43892198243512	0.5247085911909657	0.5985533638545673	0.6444417089668688	0.5061314336114866	0.7858570603706561	0.6221723170325855	0.5390711510657191
TSR	YAG	1	0.47261618678159	0.6190468970812943	0.699336462828068	0.8210409847398897	0.6901190918408058	0.7297032111119826	0.7097729523841352	0.6168905386145647
TSR	YAG	1	0.5949804969753691	0.7120202391318313	0.8938697686116283	1.0334755960548814	0.8948159964846921	2.5640783189913505	1.2088940848935523	0.8364977982121219
TSR	YAG	1	0.7578107658774762	0.9622440326418382	0.928006445516639	1.1622627808030699	1.09050196780228	2.2492142969975255	1.378947845596848	0.9776654299211229
TSR	YAG	1	0.6319626281420136	0.8353958354247559	0.8282391762110088	0.9823419778722936	0.9125860595483711	1.2351681893129474	1.1767753129319907	0.8184557322515442
TSR	YAG	1	0.6370658725129151	0.6703149406277518	0.6741286861740011	0.7628100445949085	0.6256243434591051	0.7606427162466606	0.8847497866065351	0.7333644234531295
TSR	YAG	1	1.191997276982016	0.9848141503343594	1.2531678901903687	1.5030904136474885	1.1764688319524637	5.071679783488868	1.557630026639275	1.4039350728018083
TSR	YAG	1	0.894941491920334	0.8394913062206495	0.8817202096794505	1.0453726647595283	0.8147194329528472	3.703602089603684	1.1707369750282686	1.0605731158712164
TSR	YAG	1	1.0660475447391586	0.8893852711673793	1.136884423541747	1.3918674644305156	1.0794136681753919	5.387488544358665	1.4204799037645401	1.2481716916648513
TSR	YAG	1	1.0286996919393507	0.8494617254635519	1.1991779909817832	1.4630952540601796	1.1420889385481652	5.5813805653754835	1.4626580210609694	1.2131121264178495
TSR	YAG	1	0.5399794417337808	0.5073019053171063	0.635355013929183	0.7292668550168504	0.5582107758028394	2.5383653288572936	0.7578917845067421	0.6295208727053672
TSR	YAG	1	0.6986135081883993	0.8035602657839602	0.9756549747495976	1.2741921095308746	1.1156187412586382	3.626274426491902	1.4431842053499029	1.0405201627914307
TSR	YAG	1	1.0496269650807015	0.9461084866057133	1.1741465454919144	1.3063833414604162	1.023426133206482	4.434970027775896	1.4803926500682831	1.2886160390091579
TSR	YAG	1	1.3926101657147323	1.1643435457967468	1.520403734116837	1.7663385033328687	1.3567081626524973	6.54420616522801	1.9193214448544695	1.6552325707105158
TSR	YAG	1	1.6304866071644957	1.2934743288914459	1.8273250835356087	2.1709332469747324	1.6972262112564889	8.379189088593384	2.3052132272200576	1.9736637199361227
TSR	YAG	1	1.5416170745649473	1.2627217586964672	1.8276358279291227	2.191349901254201	1.7047892725974212	8.586386800888212	2.290476927166536	1.8581642997734822
TSR	YAG	1	1.5731352400241971	1.4136816616445933	1.9310597329001267	2.208116247147105	1.6983602507105056	8.473258757421785	2.435739024839179	1.902494386601511
TSR	YAG	1	1.0256031446044833	0.9430776408297108	1.0932846618623675	1.2064204520657673	0.9326827445808109	3.6429611805461914	1.400863128731395	1.2326753834201811
TSR	YAG	1	1.3393799687364487	1.1903839762174226	1.5003561726229873	1.7106425286357372	1.312546038249641	6.22451994684452	1.8666187503556886	1.5936883059379472
TSR	YAG	1	2.209513685014996	1.8836483899126535	2.8680052544949572	3.439895473232863	2.562126768506728	13.026594994136671	3.451816207731087	2.661966891034154
TSR	YAG	1	2.3037657855730966	1.858395455837474	2.8569346336707784	3.4232730225240915	2.650637148499256	13.546579278259983	3.627918441412414	2.8340751951263337
TSR	YAG	1	1.2319979027202597	1.1329386793555436	1.377637390449139	1.5100969928118317	1.1356558899451197	4.989000033199964	1.777206840056447	1.528599748397186
TSR	YAG	1	1.4151777311878142	1.2434123308908676	1.530658819916141	1.6929108624528821	1.2885519036239579	5.656290418996635	1.9874085088701272	1.703751537422951
TSR	YAG	1	1.8222525672710221	1.6297254464874085	1.9968347568563611	2.278346300178772	1.7079730486634215	8.218013497366782	2.5933515484187977	2.2002126925856462
TSR	YAG	1	1.909529460064178	1.6751003907684119	2.331565905569753	2.6697036869339748	2.0438378534184367	10.303765134930945	2.966304127891461	2.287958813802767
TSR	YAG	1	1.1773610010762112	1.1753733594055846	1.2858097967226203	1.3664338251461405	0.9881332465757717	3.643838475609009	1.6678506809074292	1.4325230068694104
TSR	YAG	1	1.3229415289390092	1.315748609829357	1.5119244114115722	1.624437646521981	1.1800399689355932	5.2451749758870205	1.9050555593873741	1.5991506680868393
TSR	YAG	1	1.1386261209822237	1.2873868732384397	1.290878930452827	1.3664762789057665	0.9321371893278129	2.9864103185121356	1.5266408265140032	1.396852919989659
TSR	YAG	1	1.1168910517414086	1.2734323803868903	1.2779586245906713	1.3549170663249557	0.9347250846817952	2.9867682705592857	1.5003851117755749	1.3789469019009535
TSR	YAG	1	0.9709927650874192	1.147309971222207	1.1607332157193144	1.2149962312768283	0.890927583819677	2.8548035510710883	1.3343321751303139	1.1742757792215603
TSR	YAG	1	0.8943054084783433	0.9620982483456236	0.960196632472836	1.041734544283147	0.7983554498322746	1.9468001646926825	1.0298008983242373	1.0300664717091592
TSR	YAG	1	0.46257345608421	0.4545759381713378	0.4836835915025731	0.5976455976875875	0.4064290065260856	1.2667592125204423	0.42042723541076965	0.48748308457517026
TSR	YAG	1	1.0338920424619225	1.2931909877619352	1.2041299923279107	1.2957867965741046	0.8673202752332496	1.3748777269803893	1.3938941199822867	1.2706178752664323
TSR	YAG	1	1.1024468513498558	1.3336905419181113	1.2420758781518957	1.379260675616157	0.9333542521505236	1.1331231496255705	1.3574799355481622	1.281311363826229
TSR	YAG	1	1.2631334309932603	1.3954421773438084	1.3760215038790615	1.7917585741319328	1.3741916710518742	3.8371736633079374	1.3334925689810226	1.3333298973605556
TSR	YAG	1	1.3320301338390583	1.3663766161388455	1.4438517058193752	1.815949380090406	1.4314377512703242	4.262529040473719	1.3983610651915417	1.3948083533968831
TSR	YAG	1	1.08834846339607	1.1494621462009313	1.2214172257189018	1.580659330279036	1.1532336470661586	4.123714574181634	1.0842897398283105	1.1789673884845553
TSR	YAG	1	0.9599285131434692	0.9799163370879782	1.0723809551439614	1.34798092598467	0.972391681398636	3.7207732902873505	1.0007032654561772	1.0535341077924576
TSR	YAG	1	0.9844119602531991	1.3056810745350096	1.232966537671276	1.3891791912150275	1.0010443379058904	1.0620287375127966	1.2103189321774341	1.1944090407096513
TSR	YAG	1	1.0152975324326627	1.231447825603789	1.1709725603605108	1.4899619083264803	1.126839294361257	2.5458942339283372	1.0109012834255768	1.0847528772953663
TSR	YAG	1	1.1116623108810075	1.2673273239417318	1.2713917978418035	1.6813670680417403	1.2156889011833394	3.891923796285868	1.0704854687308867	1.1735894044005122
TSR	YAG	1	1.0853671444507573	1.1544516659738164	1.1626000617669667	1.5204921325575596	1.1014875047056798	3.5842153952862565	0.9670777015342653	1.1066330060048917
TSR	YAG	1	1.5684870495917391	1.6968811145041927	1.4973087221605397	1.650856939464623	0.9493417048284304	2.255369553710151	1.0905363816790576	1.4553051483574697
TSR	YAG	1	1.0394940393908856	1.3385280982602932	1.3562725041521804	1.5079273170171512	1.1137559366970273	1.308061932087865	1.3258693299275963	1.2728245917785272
TSR	YAG	1	1.0112447833359264	1.2163165282080552	1.2334480503350154	1.4493053932372293	1.0776404187367272	1.803994963903692	1.1214478868855418	1.1632651084055883
TSR	YAG	1	1.0615304243177859	1.207992102619433	1.1745931835243917	1.43170902681947	1.0273350648420914	2.2832003991591585	0.985816754957932	1.1008183031935488
TSR	YAG	1	1.2098407478952764	1.311499551890797	1.2135371848322407	1.4633909834982886	1.0020845003229473	2.3546324794999425	0.9828888622115818	1.218081779870634
TSR	YAG	1	1.0285792279001522	1.2043064933904373	1.3016483222726558	1.4733454082676114	1.145048677596807	1.6511823552466043	1.274958349698041	1.2252365571928407
TSR	YAG	1	1.26916412341719	1.6352578205337351	1.7475444089294636	2.0015229300118875	1.5292863696226224	1.9145080029686596	1.6211723701385763	1.5345096787218084
TSR	YAG	1	1.164073062515283	1.291087730877339	1.2338748007726061	1.4399135297368795	1.0215426095294793	1.9425602730275406	1.078860430323411	1.2158489722404195
TSR	YAG	1	1.1660663747134083	1.241611704503357	1.175261236377077	1.386373245066243	0.9649405438826364	2.3811998483180696	0.9921683476510965	1.1647758896597682
TSR	YAG	1	1.1460443812532906	1.1227496242855874	1.1091084161810854	1.3049283738169581	0.9198529011161046	2.995969843467058	0.9152987316035293	1.1370843872564271
TSR	YAG	1	0.7996979238651148	0.7613786534776062	0.920602621051964	1.123820543810154	0.7696330821842752	3.1205480506314958	0.8415701559148001	0.886475099496735
TSR	YAG	1	0.5266161630113583	0.4638052359925283	0.6090072481690486	0.735946242780432	0.521101034963594	2.467691694694844	0.7390533925104295	0.6390099925965346
TSR	YAG	1	0.9950377669790612	1.1555154165101345	1.293687570458824	1.481736150565773	1.1438648046435758	1.706187081870902	1.2935711382344568	1.2359348976973819
TSR	YAG	1	0.9753007508198778	1.044705230060794	1.1141327584977423	1.2990943974272762	0.9843113428788428	2.106833260261329	1.057967311768736	1.071414255144877
TSR	YAG	1	1.1930231615625986	1.1329937312450848	1.1444024914249054	1.3486879355550245	0.9702909621187417	3.1335817239844124	0.9837211169665739	1.1869478254817554
TSR	YAG	1	0.7329378038075399	0.6910344259567858	0.7824262155905246	0.8929615822098876	0.5908893306380556	2.795118291440652	0.8925746472292656	0.8242815045029755
TSR	YAG	1	0.6134145258559436	0.5480902019326529	0.6851305301389663	0.8244680264691249	0.5695951436930591	2.6814027103251976	0.8059710806741812	0.7178941863677601
TSR	YAG	1	0.6875053857501251	0.8204941253474797	0.9790609785675395	1.1225406239175832	0.8607849737992794	0.9293324592346291	1.0047200589959422	0.958295283498522
TSR	YAG	1	0.9016547993432023	0.9961668563354781	1.191540396992617	1.3994389964940914	1.0977026195909796	1.6651676521005196	1.2591803047389472	1.1553403462076017
TSR	YAG	1	0.8875380102907678	0.8552514141947868	0.9915333080371656	1.1551941613144323	0.9282584327604573	2.0541329462150144	0.9512588271707244	0.9521112993509712
TSR	YAG	1	0.8208506904250722	0.6939589704000639	0.8436844318100251	0.9958520197062504	0.7583938165482401	2.875474864471092	0.9047886038766817	0.8805612150497034
TSR	YAG	1	0.6842445160479329	0.5928200647939946	0.7379829409365011	0.879273462954344	0.6336154025252994	2.8794554720956933	0.9320530549824824	0.8225744026215621
TSR	YAG	1	0.44972105412510416	0.5654576407752264	0.7105545607918333	0.8413827367596796	0.678976350795061	0.8489683650752876	0.7449738518549994	0.6431434428855974
TSR	YAG	1	0.33381212756409917	0.3291515044085074	0.4227671363972989	0.587675530166247	0.4825206495251343	0.632903626128314	0.4974480424437437	0.485715225604064
TSR	YAG	1	0.692860697916684	0.6653525857501535	0.8385115203925187	0.9837198012176848	0.773599101935819	1.6232354508536502	0.8921208322957149	0.8353886722374708
TSR	YAG	1	0.6787262894097318	0.574645118914317	0.7224486079641036	0.8511384257303282	0.6414949347832692	2.6015913320124016	0.8380712116962807	0.7496248655647023
TSR	YAG	1	0.7187096113567113	0.5920700572017634	0.7831449565655922	0.9217484800501797	0.6847960820998386	2.7477733463495686	0.986608226089278	0.8460809867247129
TSR	YAG	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
