task	subject	sentence_id	mean_a1	mean_a2	mean_b1	mean_b2	mean_g1	mean_g2	mean_t1	mean_t2
TSR	YAC	1	0.1331043647189835	0.12483302733288651	0.16106776822478375	0.1945656223408797	0.1561542776293339	0.15338913176008273	0.2275234823556339	0.17195648128204877
TSR	YAC	1	0.1566680200809271	0.17211270235983667	0.19596669669509625	0.28692572102341063	0.26154826002974435	0.277729970741423	0.2616839516361247	0.18465123712501685
TSR	YAC	1	0.15649606840513347	0.17319881898489092	0.19059284178103947	0.2879778592987005	0.2634658002941178	0.28581229551126763	0.2630487116588688	0.1841701542085283
TSR	YAC	1	0.10106814722165984	0.11681989041725555	0.1353626799245457	0.2250836649361994	0.225720207745747	0.24807977163864234	0.16398980488144083	0.10945996026141391
TSR	YAC	1	0.2157526576414422	0.22834776923753886	0.2742628317023363	0.3362558788762588	0.29919447416241923	0.353150822097011	0.3275309817437066	0.2649310632806484
TSR	YAC	1	0.1943902321473811	0.20184298781073542	0.25492837184186423	0.31926460024054854	0.28699837368475317	0.35937526755918064	0.3149890362516565	0.2512335210901074
TSR	YAC	1	0.27597214232958156	0.28943158340457187	0.3538023229568023	0.42909172260750134	0.36842478369985715	0.5782933877252023	0.4526477401128998	0.3430012428079519
TSR	YAC	1	0.2666759364691926	0.27845280794575394	0.3418334871852484	0.41559650970534245	0.35388467290085973	0.5576445186873711	0.44156866814338397	0.3307985983796564
TSR	YAC	1	0.35144038413769885	0.3964167527914271	0.4366424723752321	0.6021541022817044	0.5306880605822188	0.8185573450876089	0.6769523327238828	0.4452713172275767
TSR	YAC	1	0.30055535183026744	0.29778162267988206	0.3852656722144779	0.4783298601555876	0.41368469718173606	0.5989861588310735	0.4723240392454005	0.36701284264375417
TSR	YAC	1	0.3303606165132855	0.33779594410605207	0.4237056136370257	0.5187282180747763	0.44801599673243675	0.6739393914036373	0.5225363112509591	0.4094624845991561
TSR	YAC	1	0.3366308770891211	0.35765320187103866	0.4298545974844691	0.5287773115080958	0.4538130248333041	0.7220520124193235	0.5760428620755602	0.4198970467958934
TSR	YAC	1	0.31215758314805436	0.33628537270576037	0.4025806512624356	0.489694590500392	0.42333363992500306	0.675253246435879	0.5258105109961052	0.38717187923420127
TSR	YAC	1	0.3143960649507048	0.35095121844833405	0.39080034492657206	0.5316836835880251	0.4619143621153988	0.7207215731119728	0.6049467046272152	0.3995043955414128
TSR	YAC	1	0.11647443151223445	0.10496085487622134	0.14446565921184035	0.19947936007983344	0.18137614903928728	0.20235485955772647	0.19547850786953866	0.13447578071405078
TSR	YAC	1	0.5127932693619895	0.5520086359814537	0.6458276378482635	0.811455988205658	0.709494030760073	1.1232534457936492	0.8965042961367733	0.6430850810382566
TSR	YAC	1	0.43543633474077176	0.46191171187257307	0.5569838596588158	0.6843621369181894	0.5839212376478322	0.9322408116818435	0.7475983078388385	0.5422232730663324
TSR	YAC	1	0.3922968830161873	0.42025162603939104	0.4990154914403592	0.6215471087441423	0.5342067424155882	0.8531802771656497	0.6878984174054691	0.4907303693501883
TSR	YAC	1	0.37887131841077837	0.4124176557037284	0.4799897133741	0.6085262294477065	0.5283541070738699	0.8430246612373854	0.6799600404000027	0.47539927374566676
TSR	YAC	1	0.39295691353369694	0.37290682454762564	0.4873491042556344	0.6575654879711021	0.5658218362154499	0.7662838598439389	0.6860734885394909	0.4822192771643918
TSR	YAC	1	0.3909050342622845	0.38531344442981724	0.4979784941638357	0.6050885913615993	0.5249967834618485	0.748528438810137	0.5718295449796715	0.4668810841687505
TSR	YAC	1	0.5551437767974207	0.5975333741410257	0.6958002773246954	0.8882770288824444	0.7675783533476477	1.2197001560583782	1.0013114019065874	0.6988809336300246
TSR	YAC	1	0.4026039696044406	0.4359412486692991	0.5119447029683025	0.6425670855866008	0.5557581618199543	0.8881587933771468	0.7141900728691262	0.5041427383158966
TSR	YAC	1	0.4411338895146226	0.473757646059714	0.5578334485344054	0.7022827025787584	0.6049620310026318	0.9647922927054469	0.7843104662267013	0.5535070246231746
TSR	YAC	1	0.5056168522063126	0.5590205005800168	0.6345726790223869	0.8282737746603974	0.72809332751237	1.151874444461533	0.9290783224111986	0.6359306676514275
TSR	YAC	1	0.4027390308794482	0.44563930010900304	0.5084897594653391	0.6611250974809283	0.5785936197960542	0.9182942728673138	0.7419736049074782	0.50676403167777
TSR	YAC	1	0.4027925319459717	0.4510626925698947	0.5068697612823939	0.6751301116312558	0.5937882442002299	0.9339931326274831	0.7580433592272313	0.5082719446868178
TSR	YAC	1	0.3995015546365737	0.45334625410720314	0.5024475478204977	0.6829966887028064	0.6107985706705574	0.9463683126304663	0.7559393483614895	0.502621360966194
TSR	YAC	1	0.4770756066464962	0.5353082836216672	0.585848348735867	0.7963986340770643	0.7256747230547469	1.116332808830852	0.8735184186803071	0.5929179203557708
TSR	YAC	1	0.2926792552886924	0.3342588314997846	0.36156215133978614	0.5140714648156788	0.4833011411935033	0.7128567138356876	0.5376418378232221	0.3576991378814801
TSR	YAC	1	0.5893217292197602	0.6509400319780365	0.7378158216497931	0.9632628078792392	0.8486483282902091	1.3409649615916832	1.0795716438364313	0.740739463730702
TSR	YAC	1	0.5232545026257167	0.5873337565812542	0.6518406211784703	0.8757841753825262	0.783241407338629	1.2202988307797598	0.9728491780454578	0.6563234134322963
TSR	YAC	1	0.48415709664179124	0.54457589468415	0.6032939187887114	0.8136949418426896	0.7281861188613867	1.1324920404665133	0.9032831397947143	0.6074743874132236
TSR	YAC	1	0.4990521177088327	0.5632620726902557	0.6189864170124717	0.8453084333200969	0.7606086778823684	1.173535282327433	0.9351499065653385	0.6253925779981009
TSR	YAC	1	0.49988156285441554	0.5450147706189484	0.5735036790197449	0.8189191118814634	0.7484029884037727	1.1110887096831135	0.9101918423087222	0.6123927312973725
TSR	YAC	1	0.5384030733142472	0.4896265892207066	0.4437438720184491	0.6722673179632572	0.6263517301617504	0.6610639967807581	0.6738739644452806	0.5378160309518495
TSR	YAC	1	0.5354785270130964	0.602549252621439	0.667296938320216	0.9004877899408158	0.8062791986427548	1.253418962149692	0.9991024907375079	0.6717657318619852
TSR	YAC	1	0.6211991718662722	0.6996363510013206	0.767400268497113	1.0480406963210795	0.9447346197163878	1.4567570455324577	1.1591918051268635	0.7773438073396263
TSR	YAC	1	0.5109610899216552	0.5489891698023597	0.5734876064919161	0.827206145812183	0.7497951944069222	1.1026231446839112	0.9265506917637002	0.6239580156141862
TSR	YAC	1	0.537364609244959	0.5472931341261024	0.5481618266463159	0.8211920514007772	0.7518063957039017	1.0428785458962142	0.9152025618103503	0.6284801753283246
TSR	YAC	1	0.5818238750620819	0.6507936422562177	0.6998061291064136	0.9752213035849215	0.8967579587027442	1.3557017506807247	1.067266226847985	0.7185825086346234
TSR	YAC	1	0.6680309478175683	0.7170585234466149	0.7489074793172258	1.0768996226761274	0.9798958508840526	1.443933901309867	1.205268616971189	0.814199373885275
TSR	YAC	1	0.5320856810092494	0.51789916905045	0.4911976892985957	0.7628094648072022	0.700788442054386	0.8853832687278931	0.830164423694316	0.5881413012418127
TSR	YAC	1	0.633531811597839	0.6638680252478785	0.6727617226631155	0.9977557461305047	0.9207705559182812	1.3079458205049044	1.1042279250015534	0.7511839243299382
TSR	YAC	1	0.6568702785350433	0.7247113251157694	0.7651484062055494	1.0937571385097486	1.006409646333252	1.491622141817509	1.2020411086142577	0.8050731257098751
TSR	YAC	1	1.1397328875702746	1.2796686476989567	1.3826444739473163	1.9159118715334236	1.7646147297538046	2.675228599727642	2.0867953971565956	1.4078886382930575
TSR	YAC	1	0.6722607989464834	0.7620072846199	0.8242964855886172	1.1548401325790398	1.0852738775100514	1.617216632509974	1.2173112461865783	0.8204884357855498
TSR	YAC	1	0.595424473989433	0.6675887795032954	0.712822312569713	1.0104354728570515	0.9543632322778418	1.410006963641635	1.0683614178457659	0.7216539092507622
TSR	YAC	1	0.45664440787184307	0.5234033344891252	0.5684262312733764	0.8161969340432417	0.7783873107514993	1.1315622015785975	0.8257897323359913	0.5511697523154557
TSR	YAC	1	0.36948965279328716	0.4281361878494586	0.47218180374151647	0.6868326904815915	0.6621678992594503	0.9452482831455024	0.6632956429891061	0.44124142477724143
TSR	YAC	1	0.2616732740572269	0.296270570461223	0.343747482224955	0.49990806022372675	0.49818969746775754	0.6764341236638771	0.415380457601663	0.2924850864243993
TSR	YAC	1	0.736934517943936	0.8409584786833445	0.9228273202271812	1.2712027446030612	1.1878210411887977	1.7882444788623606	1.3373316686697923	0.9037574226154615
TSR	YAC	1	0.88662499199561	1.0131068046204712	1.1154878396835952	1.5318748692615307	1.4326239619770669	2.1571959379810877	1.6048881249948712	1.086336576207005
TSR	YAC	1	0.5191638233781419	0.5979161298005552	0.6666679901206124	0.9282138880263073	0.8863932431223348	1.3000772395929918	0.9181341614920709	0.6234656688781305
TSR	YAC	1	0.43121327457128794	0.5012193625137927	0.5823798884138974	0.8079573535052703	0.7713097567524789	1.1130749120012928	0.7572368603811743	0.5073220270002301
TSR	YAC	1	0.32628255583683013	0.37125398755942485	0.43225015306910564	0.6251741384944859	0.6189521976347816	0.8475734566677927	0.5267233166802254	0.3668969149532527
TSR	YAC	1	0.2856945309182569	0.320648562843888	0.37897468628117775	0.5438889348902443	0.5427206458291607	0.7319996978559312	0.4419919918730337	0.3152888198223596
TSR	YAC	1	0.5410832878310654	0.6209940177337372	0.697404351287921	0.9520852319384869	0.9046714574611192	1.3403187974009534	0.9484840889060776	0.6506073491404065
TSR	YAC	1	0.5040501398731078	0.581162348479213	0.6738395207432889	0.9064447635137011	0.8600394324432771	1.2634797260361266	0.867242136874401	0.5963473352035565
TSR	YAC	1	0.529559398978354	0.5453214539864465	0.6833139440173913	0.8739987398360446	0.7887155432578075	1.1104396163852268	0.8494546745774954	0.5774960775268149
TSR	YAC	1	0.3839031488910447	0.4327072419766794	0.5161551115628982	0.7380796760491067	0.7324517704773972	0.9912649446309519	0.5988100279322802	0.4233245231300065
TSR	YAC	1	0.3344312404230678	0.3714431366267064	0.4487032787839115	0.6374701031490523	0.6382045776191825	0.8477650820747328	0.5004111696384682	0.363034062100518
TSR	YAC	1	0.5931512913447519	0.67969730397506	0.7742876055787873	1.0827157319231047	1.0514647722061305	1.502589466333793	1.0005879265000674	0.6924183878181792
TSR	YAC	1	0.4589920046681674	0.5156185021010038	0.6149838603529902	0.8950957452621818	0.8954329393378255	1.194136382593874	0.7072579114957334	0.5007353594788008
TSR	YAC	1	0.3964734773352928	0.44201331574681707	0.5319438191508833	0.7700440809932458	0.7730341270013044	1.0224320503315982	0.5979328705972188	0.4285939382034353
TSR	YAC	1	0.38183607388822904	0.4285162770308217	0.5119062817260633	0.7276601172898467	0.7233537594714278	0.9769860489956781	0.5885147266212359	0.4202493041869028
TSR	YAC	1	0.6641212031918758	0.7491537303010113	0.889234517693808	1.2948460198847238	1.291763081497975	1.7328930577130885	1.0368717118973658	0.7293803333612298
TSR	YAC	1	0.6843099719919499	0.7673579750914683	0.9203000458177019	1.3568650581581592	1.3640398749163127	1.7952670162115476	1.0419904323186733	0.7375793859441587
TSR	YAC	1	0.38939619975066103	0.4456169701113344	0.5173779323402116	0.7207861445654323	0.7014643976245801	0.9922090328131709	0.6443071911353748	0.4482395802726186
TSR	YAC	1	0.3359896488755039	0.38597123826452445	0.4484835829126347	0.640076770272156	0.6257895513115261	0.8736849783165814	0.5612290742723846	0.38434945520706804
TSR	YAC	1	0.2368805457893578	0.26293046387448554	0.31880831411469596	0.4402028273003016	0.4376954976952474	0.5854770316219731	0.35210453482627785	0.25949182412884175
TSR	YAC	1	0.24541556823039762	0.269973810352956	0.32618163689556434	0.43277751204683645	0.42883757552472923	0.5723897691131519	0.36294145028477875	0.27420794836304707
TSR	YAC	1	0.14947212421115053	0.15346815575968756	0.1978164882819186	0.25162318296765934	0.2567469410323432	0.2639736505213815	0.2138829341337693	0.18090383628247655
TSR	YAC	1	0.4674587688396242	0.4771625903319811	0.5949880361392637	0.7418594689969021	0.6349964959420611	0.9673931350572884	0.7787698101639873	0.5824046582894503
TSR	YAC	1	0.17614729612429442	0.20092228658409333	0.2415700593038854	0.3444218592098872	0.3377404700105259	0.46167820649665614	0.28459414754429185	0.19535562464231165
TSR	YAC	1	0.2879231539519698	0.3270340015479755	0.38643870371237304	0.5427702164833543	0.5328378706749565	0.7374378263270744	0.4607070286400992	0.3238330468153228
TSR	YAC	1	0.13470229179804744	0.14387141901914172	0.1852983099564768	0.24237929190262336	0.2518037492393429	0.2731781797608902	0.1894089619204871	0.15771112658105582
TSR	YAC	1	0.14905157688279658	0.14625818174771135	0.19561094821525604	0.26114647176569383	0.2735630803686246	0.2695190142915018	0.20389860859613476	0.17438535628109073
TSR	YAC	1	0.23721110771176865	0.2471261986628578	0.26091314069162935	0.38874941877320834	0.41063718397314153	0.5219873612906363	0.34055087471193807	0.2591092739356364
TSR	YAC	1	0.24785498752403	0.26723037052279824	0.3077864303262395	0.3811570330231468	0.34936962054791504	0.5374126610029187	0.4041475734410705	0.3066102358645654
TSR	YAC	1	0.20677409449953177	0.23475594814789214	0.27344149288433905	0.37847323905106195	0.3701076376194229	0.5204372171022131	0.33342863555823654	0.23632634706621655
TSR	YAC	1	0.14839243026380133	0.1636709640565268	0.19546840459013412	0.25048671427659086	0.24395601574368384	0.33530403534968833	0.22279857943325565	0.17062689486731564
TSR	YAC	1	0.11841495231645159	0.12284241327089904	0.15627760752914818	0.19460391209572547	0.19458232306495457	0.2034793541651108	0.17302160134678393	0.14557164959466593
TSR	YAC	1	0.21633164261071422	0.2431919993065656	0.28470378500658244	0.36908934512987285	0.35419436080717676	0.5118397374040413	0.34014602436915203	0.25257013841558457
TSR	YAC	1	0.19944745311987533	0.19775444602876338	0.2299372599302989	0.2975591326045518	0.2777071643740929	0.39791162763318166	0.31905781977179176	0.2448364257796704
TSR	YAC	1	0.20576357064669543	0.21270317948345122	0.26601275495888504	0.31331592637665856	0.2682693577269379	0.4093177554367931	0.31226454676416043	0.2524079829362883
TSR	YAC	1	0.15854279377959177	0.16741166439131758	0.2041382882066603	0.24333010234336672	0.21338742006192826	0.32552779778229085	0.2482669203591002	0.19855001606783146
TSR	YAC	1	0.11907315637114066	0.12640578238500969	0.15392059948120626	0.1756683103404606	0.1521166490199531	0.20808462257888158	0.17952421466308413	0.14920692276060893
TSR	YAC	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
